ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,contents,diff_ph_chloramines,ph_fixed,chloramines_fixed,turbidity_fixed
9.181560007151537,273.8138066598009,24041.32628006128,6.904989726470096,398.3505168222779,477.97464186217786,13.387340780225545,71.4573622129516,4.503660796179123,0,24531.4264896032,2.276570280681441,2.1815600071515373,0.09501027352990388,0.5036607961791226
8.975464347533963,279.3571667700924,19460.398131232112,6.2043208588924745,333.38942610169323,431.443989990349,12.88875905430399,63.82123709666397,2.4360855903052734,0,19876.701874343667,2.7711434886414885,1.975464347533963,0.7956791411075255,1.5639144096947266
7.3710503024295315,214.49661045715655,25630.32003699972,4.432669290372123,335.75443859606526,469.9145514792359,12.509163940498695,62.79727715266126,2.5602991476149146,0,26045.81358597932,2.938381012057408,0.3710503024295315,2.5673307096278766,1.4397008523850854
7.038092305552901,227.435048351156,22305.56741374141,10.333917888218679,333.38942610169323,554.8200864605433,16.331693282694463,45.38281517787093,4.13342264357917,0,22711.00526619189,3.2958255826657776,0.038092305552900996,3.3339178882186786,0.1334226435791699
6.660212026118102,168.28374685651832,30944.36359124269,5.858769130547582,310.9308583178785,523.6712975009443,17.88423519296481,77.04231805170029,3.7497012410996176,0,31356.07977193578,0.8014428955705197,0.3397879738818981,1.1412308694524178,0.25029875890038245
7.038092305552901,215.97785868806776,17107.224225827616,5.607060453087125,326.943977743867,436.25619397264916,14.189062206123708,59.85547582615388,5.459250956028731,0,17513.819802056845,1.4310318524657761,0.038092305552900996,1.3929395469128751,1.4592509560287308
3.902475685915096,196.9032467083208,21167.50009896877,6.996311586298767,333.38942610169323,444.47888250689795,16.609033155789913,90.1816758847452,4.5285226963269105,0,21614.676545697297,3.093835900383671,3.097524314084904,0.00368841370123274,0.5285226963269105
5.400301780729467,140.73906225113961,17266.593421923077,10.056852484033497,328.3582406986835,472.8740732754293,11.256381166909478,56.931906445756205,4.824786389767524,0,17673.19680271846,4.65655070330403,1.5996982192705334,3.056852484033497,0.8247863897675236
6.514415093251675,198.7673512594561,21218.702871190195,8.670936919913121,323.5963490101317,413.2904500885347,14.899999566696975,79.84784281372556,5.200885076539756,0,21645.71799950066,2.1565218266614457,0.48558490674832466,1.670936919913121,1.2008850765397563
3.4450618643852127,207.92626018799373,33424.7686784948,8.782147480773485,384.00700580172116,441.7858756739387,13.80590221127079,30.2845971980027,4.1843969690288505,0,33861.648331186574,5.337085616388272,3.5549381356147873,1.7821474807734852,0.1843969690288505
7.038092305552901,145.76818060217258,13224.935638976958,7.906444720606138,304.0019927974152,298.99066649993244,12.729524720542257,49.53684880202186,4.004871127571583,0,13599.110450017542,0.8683524150532369,0.038092305552900996,0.9064447206061379,0.004871127571583145
7.038092305552901,266.4210180681174,26362.965012309312,7.700063469729128,395.3894903418456,364.4801067037377,10.348950757437821,53.008381353920406,3.9915642477993063,0,26829.411898232243,0.6619711641762267,0.038092305552900996,0.7000634697291277,0.008435752200693702
7.038092305552901,148.15306144508662,15193.413473967219,9.04683270725723,307.0117926225653,563.8047433250862,16.56865556799744,52.67618503420982,6.0381849531835865,0,15578.716939899248,2.0087404017043298,0.038092305552900996,2.0468327072572308,2.0381849531835865
7.181448580829175,209.62560053629045,15196.229987483845,5.994678646449972,338.3364310774872,342.11128628519265,7.922598333022621,71.5379532557936,5.088859989138795,0,15620.021648796599,1.1867699343792024,0.1814485808291746,1.0053213535500278,1.0888599891387951
9.82548990813439,190.75661828700433,19677.892465552013,6.7575407314139415,333.38942610169323,452.8362348772383,16.8990378000164,47.08197118577765,2.8574724260511832,0,20082.020441370914,3.0679491767204485,2.82548990813439,0.24245926858605849,1.1425275739488168
10.433290982804381,117.79122955039698,22326.892045718654,8.161504810728331,307.7075086118241,412.9868337903324,12.890708564511785,65.73347838938281,5.057310516515726,0,22721.3852460951,2.27178617207605,3.4332909828043814,1.1615048107283314,1.0573105165157264
7.414148196336244,235.0445344873711,32555.852537073686,6.845952023844903,387.1753164773568,411.98336416701204,10.2448150683598,44.48929725226032,3.1606244682326383,0,33004.60791789551,0.5681961724913407,0.4141481963362441,0.15404797615509658,0.8393755317673617
7.038092305552901,232.2804520235321,14787.206264858174,5.474914831733125,333.38942610169323,383.9817230247576,12.166937145051689,86.0807274844409,5.029166724080736,0,15224.318270421094,1.563177473819776,0.038092305552900996,1.525085168266875,1.0291667240807358
5.115817063771218,191.95274297485886,19620.545328612152,6.060712994989327,323.8363839136296,441.7483793248688,10.966486152953449,49.23823132273568,3.9020887676437535,0,20010.64714299646,0.9448959312181087,1.8841829362287816,0.939287005010673,0.09791123235624655
3.6416297774733812,183.9087222618269,24752.072459755404,5.5383141334813635,286.0595560492713,456.8600959410411,9.03406675271333,73.5946567566564,3.464353035155024,0,25126.29905344753,1.8966843560079822,3.3583702225266188,1.4616858665186365,0.5356469648449762
5.6180644059091485,304.2359121123167,17281.97516841161,6.10108350510192,333.38942610169323,399.4715662810942,12.2650015775136,81.58899245649904,2.8965469413044738,0,17715.319672052417,0.48301909919277186,1.3819355940908515,0.8989164948980797,1.1034530586955262
7.038092305552901,143.45373131192338,19942.27321818484,5.890754583106119,333.38942610169323,427.13067148190214,22.46989198835695,53.12409421895882,2.9075639151933395,0,20357.147385076954,1.1473377224467818,0.038092305552900996,1.1092454168938808,1.0924360848066605
9.267187530763547,198.614394719096,24683.723566029654,6.110612421393192,328.0775332014693,396.8769490579176,16.471969353155146,30.383314574642014,4.324004645618281,0,25064.766995580318,3.1565751093703547,2.2671875307635467,0.889387578606808,0.324004645618281
7.038092305552901,233.8589956912124,11703.923907047854,4.599387943421727,309.03932035276006,349.3996325323045,18.33889254980602,42.67746528271937,3.5100040445905285,0,12078.57897317656,2.4387043621311744,0.038092305552900996,2.4006120565782734,0.4899959554094715
5.331940479018537,194.87406544579957,16658.876503163574,7.993829562375317,316.67516182816695,335.1203984374612,10.180513802631594,59.57271371122686,4.434820257956548,0,17053.298722067975,2.6618890833567797,1.6680595209814628,0.9938295623753168,0.4348202579565479
7.145771545218822,238.68992851166007,28780.340431632725,6.814028701209071,385.9756504867898,332.0327063306858,11.093163397452658,66.13804474710018,5.182590703980226,0,29250.361318965282,0.3317428440097512,0.14577154521882196,0.18597129879092922,1.1825907039802264
9.920691058768153,202.81748300142638,9973.934059208535,6.882248306781503,337.3505291096372,333.19246993768064,23.917601261274967,71.833623959766,4.690707230132491,0,10413.918061845996,3.0384427519866497,2.9206910587681527,0.11775169321849699,0.6907072301324906
4.758439424671477,183.3494541059977,21568.42877903589,4.731348984614182,333.38942610169323,403.9441682092025,18.66822945752125,66.91240003430596,4.542801461749175,0,21992.130183614026,0.027090440057294884,2.2415605753285233,2.268651015385818,0.5428014617491748
5.702925976824722,216.8504738726152,35606.440176807984,7.1843510891688,333.38942610169323,504.6382604257503,16.140790019197993,77.53618351780308,4.137739016206605,0,36040.69092753585,1.4814251123440778,1.297074023175278,0.18435108916879983,0.13773901620660478
6.953864225511059,209.63829297902058,10575.186280889358,4.462707246137983,315.6065944003924,391.18431508600565,13.28533391608596,87.39088897956339,3.195710328196264,0,10995.931805431539,2.491156979373076,0.04613577448894102,2.537292753862017,0.804289671803736
10.68296642580598,173.3754983501208,15758.740621388915,5.570783575394459,307.35258576592696,323.8079132465807,10.0908697516698,78.47278445385456,3.999775381550061,0,16160.227644935761,5.1121828504115205,3.6829664258059793,1.4292164246055412,0.00022461844993904023
7.038092305552901,129.89057234567386,34415.853145873094,6.321928990361139,304.5352242338838,470.3291685421987,18.59940992382127,72.40363386888095,4.40558600033858,0,34817.71334289005,0.7161633151917624,0.038092305552900996,0.6780710096388614,0.4055860003385803
8.757257397440991,200.19140044205727,21536.224687445414,4.915101054543187,317.88290049783706,404.7177991564453,13.768323306421337,47.930871877110214,3.6261354416122304,0,21920.721884181323,3.8421563428978045,1.7572573974409913,2.084898945456813,0.37386455838776955
7.038092305552901,168.3884307742953,27492.30730658781,7.046224797696412,299.82047791082164,383.7950199903258,16.18206649367437,75.72943388991456,3.048057223106976,0,27891.085509679917,0.008132492143510639,0.038092305552900996,0.046224797696411635,0.951942776893024
7.80963189801941,100.4576150915831,12013.550628764531,5.2123146020653515,247.2008260476431,605.2201243500057,9.611348740011238,66.08417363713342,2.4474444639106334,0,12341.659291791384,2.597317295954059,0.8096318980194104,1.7876853979346485,1.5525555360893666
6.652488090855707,145.0101719190834,19871.788448305866,4.961066380191502,288.0521917368515,545.9749937624031,10.942024256012132,71.72741406053458,3.742090426349668,0,20247.471144739455,1.6914217106642049,0.3475119091442931,2.038933619808498,0.25790957365033185
9.14719705533692,211.7141417776413,11920.610835646206,7.2307947693374,339.7519188007938,527.7089100130407,18.27531210927765,47.63488493437153,3.7945315911032105,0,12333.503746259987,1.916402285999519,2.1471970553369193,0.2307947693374004,0.20546840889678952
10.560744636218194,181.89336556155357,21783.65103336337,6.991259996238134,340.3903783551729,456.55640212234385,16.48283536696391,34.2520490783523,3.964686350022129,0,22181.7675561601,3.56948463998006,3.5607446362181943,0.0087400037618659,0.03531364997787101
7.484254837727466,260.09217257337195,30616.615148853696,9.379133540507622,333.38942610169323,404.6707773281626,15.934483871207078,66.6210265451665,4.781188176562563,0,31041.93921891227,1.8948787027801561,0.484254837727466,2.379133540507622,0.781188176562563
8.520806572970303,238.3351124555097,28779.6500110336,8.282808464509609,381.6493228718946,481.3188026886131,6.016336609271207,39.09117136225335,3.9406045297946832,0,29214.689650341523,0.2379981084606939,1.5208065729703026,1.2828084645096087,0.05939547020531677
4.999413810796919,190.28705014936028,24323.865903045942,7.230164126862036,324.8930378422557,405.33048202759034,8.236557503105303,99.42738491828507,4.460683931737437,0,24763.653047436448,2.2307503160651168,2.000586189203081,0.2301641268620358,0.46068393173743694
7.038092305552901,157.80119355420416,16963.625011737488,8.335618549876713,300.04423428111204,360.99599448807487,12.823860949370784,71.7170050975215,4.405385705659032,0,17356.54573061537,1.2975262443238123,0.038092305552900996,1.3356185498767132,0.4053857056590324
7.038092305552901,155.05572682593439,20557.240431752216,8.187319049670325,333.38942610169323,290.18098311050545,16.622255183892094,59.62205746210793,4.089907689677867,0,20975.06148954958,1.1492267441174242,0.038092305552900996,1.1873190496703252,0.089907689677867
3.9060783549561697,233.4028350124758,32144.79993361832,6.9948396173050975,348.3594482139767,269.44905122693933,9.6541256002684,63.74306384016444,3.902879711657464,0,32573.551410890035,3.088761262348928,3.0939216450438303,0.005160382694902488,0.09712028834253594
6.391353623832183,213.0178296827953,20965.478308853573,5.375559891974689,327.65054252170705,369.3381209158568,13.75810517074376,17.915722569180797,3.9237491692965096,0,21330.17823900718,1.015793731857494,0.6086463761678171,1.6244401080253112,0.07625083070349037
7.038092305552901,229.48569367886049,35729.692708630326,8.810843045016396,384.9437789484208,296.39754724301366,16.92709217980689,66.54219804427565,3.8556022119167,0,36206.91662084785,1.7727507394634952,0.038092305552900996,1.8108430450163961,0.14439778808330006
8.69209201270804,195.1437387840549,24656.23967944457,8.23190033837729,333.38942610169323,398.34541800351616,12.380770792752344,48.440724865546855,4.477960248233932,0,25058.682501542942,0.4601916743307495,1.6920920127080397,1.2319003383772902,0.4779602482339316
8.085759800882219,127.7396738293727,32653.910360267582,6.5342374101149225,333.38942610169323,416.23963007040163,11.119659254793703,78.27505003771154,4.068688909481666,0,33083.2287330719,1.5515223907672961,1.0857598008822187,0.46576258988507746,0.06868890948166584
6.203977702278348,212.30661828668616,21815.074147905518,7.873991884545469,333.38942610169323,362.10800431396245,14.933012661098699,63.873819947285305,5.215689206119035,0,22235.144398500142,1.6700141822671206,0.7960222977216516,0.873991884545469,1.215689206119035
5.058108868565138,238.56938041349946,34873.934522870695,8.983276144386599,374.43350451685683,669.725086180179,13.353181433963528,76.52179974552399,5.106655774420084,0,35347.226284711425,3.925167275821461,1.9418911314348621,1.9832761443865987,1.1066557744200836
7.038092305552901,103.46475866009456,27420.16742458204,8.417305032089528,333.38942610169323,485.97450045781375,11.351132730708516,67.8699636759021,4.620793451653219,0,27841.195252122434,1.3792127265366272,0.038092305552900996,1.4173050320895282,0.6207934516532188
7.038092305552901,211.2005260088971,12830.484133775428,4.502117033961811,326.9615175657507,333.3298479586677,16.04514847686687,49.898405635428354,3.4397400415499195,0,13227.891322487436,2.5359752715910897,0.038092305552900996,2.4978829660381887,0.5602599584500805
7.261550522070718,179.88978823788457,24964.777703096523,5.837086492837438,349.2692713014565,501.18278074341,17.287713278296337,50.993006453081094,3.6363641826804973,0,25388.16478062219,1.4244640292332802,0.26155052207071794,1.1629135071625623,0.3636358173195027
7.16046723080874,183.0893100379288,6743.346065530401,3.8030364235979857,277.5990986210596,428.0363443504035,9.79962468961304,90.0353736736207,3.8848910441472793,0,7124.583198938292,3.357430807210754,0.1604672308087398,3.1969635764020143,0.11510895585272074
5.704764776213017,116.29932988379585,33223.58152874991,7.050503159576975,297.07815347852113,504.3786809676549,9.001820487566135,48.147031253489196,4.157533407489739,0,33584.85903712906,1.3457383833639573,1.2952352237869826,0.05050315957697471,0.15753340748973876
6.21727313516034,130.94446388846563,19460.38281898756,7.092462955305368,300.13127199830365,556.6537100333977,14.083608352195485,57.89707470680769,5.325833445695802,0,19839.587237000174,0.8751898201450281,0.7827268648396597,0.09246295530536841,1.3258334456958023
8.679934969964185,242.22866728551904,22984.050951482433,7.518764659399904,333.38942610169323,352.9425881234904,18.70440905927489,69.90790244915216,3.8734702984483014,0,23413.571453751953,1.1611703105642812,1.6799349699641848,0.5187646593999036,0.12652970155169863
7.038092305552901,219.30091421337028,14859.466424283659,5.598326765629258,344.4423936728914,425.2135748076128,15.771834366058274,49.35200147780444,4.6559165986888225,0,15274.63098056604,1.439765539923643,0.038092305552900996,1.401673234370742,0.6559165986888225
6.897322141100197,211.36016672106155,25650.777643120262,6.76600990675459,333.38942610169323,383.0143101678532,13.93478804138067,90.52332986300934,5.022783630004574,0,26095.3911970331,0.13131223434560724,0.10267785889980274,0.23399009324540998,1.0227836300045743
3.5145455287452787,158.7320757614019,23029.663613563636,6.821679099461131,286.5228468169785,307.3791420351913,9.712231910918321,79.85092857457249,3.7626153310993664,0,23412.571299965566,3.3071335707158527,3.4854544712547213,0.17832090053886862,0.2373846689006336
3.7225004859337205,163.63974692058173,37962.16799126102,6.6845702741913415,326.6940178603027,467.5629728711818,14.567268860188276,50.57797909828097,3.662837731991359,0,38360.691827353985,2.962069788257621,3.2774995140662795,0.31542972580865847,0.3371622680086408
6.455004797496718,176.6839727768701,24468.048390354594,5.7569300386928575,314.79959828380953,477.5813461557029,16.245504341610683,57.729723828440044,2.2934314064128625,0,24862.58014684715,0.6980747588038607,0.5449952025032818,1.2430699613071425,1.7065685935871375
7.316804753880919,217.5228619622912,31903.399811532247,9.86504750268218,376.93797230566565,425.9134001802693,8.992754272254672,69.50921982211526,3.5083726497835963,0,32368.70480543496,2.5482427488012602,0.3168047538809189,2.865047502682179,0.4916273502164037
1.844538366498842,233.7643427207269,28689.59577768293,7.724432299963912,333.38942610169323,410.3872638377081,15.611859296305227,54.29944409418921,5.013463351103733,0,29100.620939475084,5.87989393346507,5.155461633501158,0.7244322999639117,1.0134633511037334
5.519125656437607,168.72858303956718,12531.601921064752,7.73072294792503,333.38942610169323,443.5703720974922,18.099078103861586,66.54219804427565,3.758995860323916,0,12957.363346262508,2.211597291487423,1.4808743435623928,0.7307229479250301,0.2410041396760838
7.408985466924612,204.96174981089473,9566.1222701692,6.505923138805982,311.4526625117488,504.1459940838665,11.53214400774124,81.10693773146244,3.772420927989514,0,9976.719937558957,0.9030623281186303,0.40898546692461224,0.49407686119401806,0.227579072010486
5.976769618087598,258.95273201595336,27267.981860954154,7.6485993314434575,383.6571521070967,514.118920118766,12.256790251190353,82.46979842996727,2.9946710955082176,0,27754.014201073853,1.6718297133558595,1.023230381912402,0.6485993314434575,1.0053289044917824
6.3953591316710625,133.8342291043793,23827.275015402887,5.1277468613272,266.9084282807846,573.4002951499592,9.833874584580258,95.02660927984371,4.1912175147117035,0,24204.171674409423,1.2676122703438626,0.6046408683289375,1.8722531386728,0.19121751471170345
6.209642259708483,195.41772094898118,13116.707711787023,7.879347670859675,333.38942610169323,417.2416560263488,7.507662314515301,70.54738690612056,3.6125196149467143,0,13536.031534780213,1.6697054111511918,0.7903577402915172,0.8793476708596746,0.38748038505328575
6.762832521891737,232.07517655587608,27159.38434523353,7.884990657868601,350.44529269720186,465.4137746213498,13.863964882331116,64.81225738319597,4.916579160751283,0,27596.390850854128,1.1221581359768633,0.23716747810826266,0.8849906578686006,0.916579160751283
9.918717063854169,199.18125107339057,21470.278305413278,6.799841410225563,329.1784290260764,430.5077068652869,15.966042944362073,59.29227326975216,3.3855084438567187,0,21881.514892063693,3.1188756536286064,2.918717063854169,0.20015858977443735,0.6144915561432813
10.15544017022192,300.2924757958403,12652.362978658088,6.655126362567496,398.64778574595766,487.45913103075526,9.347633986485675,67.91978868703809,5.002467259922081,0,13134.933313440139,3.5003138076544245,3.1554401702219206,0.3448736374325039,1.0024672599220814
8.721726710620581,206.369682384784,28608.052076372544,6.3254424036648516,377.40453818519927,506.9383527298253,13.553751007248534,42.381483937537176,2.5550269039968736,0,29047.717291906192,2.39628430695573,1.7217267106205814,0.6745575963351484,1.4449730960031264
7.038092305552901,197.97978284125932,17153.306163452093,7.659203939381076,329.2803146030727,575.1146944234249,11.870981482343323,69.10983568283254,4.383921813522324,0,17571.226499159722,0.6211116338281748,0.038092305552900996,0.6592039393810758,0.38392181352232413
7.038092305552901,199.10788556403358,29721.91163035013,6.869690215355936,357.3032209674809,420.7095912220729,9.226618665284832,55.29428326667228,3.3551646421761547,0,30150.605443464927,0.16840209019696495,0.038092305552900996,0.13030978464406395,0.6448353578238453
6.099646705468388,237.9199267632531,20416.84099619073,8.457830699274378,333.38942610169323,291.10483656906763,19.27005426046378,93.13800948154017,3.172789769152877,0,20871.096316733703,2.3581839938059908,0.9003532945316124,1.4578306992743784,0.8272102308471232
9.026787719511633,253.21707417098446,27965.072145928407,6.588374366182637,373.5532353383944,588.3196505363992,16.145732052775088,59.12445084811043,2.0190420182011657,0,28420.483938533867,2.438413353328996,2.026787719511633,0.41162563381736295,1.9809579817988343
6.95337160338955,203.1465467521772,11609.109054527795,5.495737654707861,304.28319321440387,551.1433371665813,9.387781275530813,55.958005594857646,3.651865808422898,0,11984.233772267295,1.4576339486816883,0.04662839661045037,1.5042623452921386,0.3481341915771021
6.1408775569478635,197.87608974936683,26687.87448333394,7.5871964179475055,329.23185293501894,548.0727613161172,15.836330205236152,41.26364788367695,5.359460295012964,0,27081.793510775817,1.446318860999642,0.8591224430521365,0.5871964179475055,1.3594602950129637
7.077874006530456,220.67053960676586,23873.378210133662,6.181839616382844,341.98723407838395,333.0507859433459,10.661798937603976,90.29777033020963,4.7645082649214485,0,24322.50685309624,0.8960343901476113,0.07787400653045573,0.8181603836171556,0.7645082649214485
5.488314309012512,135.80236170060937,21485.153195191077,8.18741579072919,280.60328667031985,441.3311374586935,14.86026268337497,88.28734556180851,5.066786271784542,0,21877.09150589731,2.699101481716678,1.5116856909874876,1.1874157907291902,1.066786271784542
7.2055591745887275,120.32761534360887,24627.867560468934,6.202469332114028,289.7686965533282,418.4332899200773,13.643147085869314,63.73373237019648,3.710053125679874,0,25001.215605810445,1.0030898424747,0.20555917458872752,0.7975306678859724,0.2899468743201261
9.177869865892431,163.2748282557015,20868.331218998803,7.726040434165082,320.42143217867783,426.9943931689402,10.214274603240655,62.43092615683987,3.1087699879134547,0,21269.12389237173,1.451829431727349,2.177869865892431,0.7260404341650819,0.8912300120865453
4.270716194733737,166.83770854028538,24405.25053495276,7.391510138420656,297.20673916830367,349.51891036764886,13.478526445498858,54.474839544401654,3.763905902952325,0,24777.802150249383,3.1207939436869188,2.729283805266263,0.39151013842065563,0.2360940970476748
7.348844511550612,223.26493973020737,11519.046527356591,8.889558679820603,333.38942610169323,494.15843408696367,18.145374253777163,73.71552201680902,4.880875156180852,0,11953.186408408694,1.5407141682699903,0.34884451155061225,1.8895586798206025,0.8808751561808519
8.526169869777789,175.61283632174323,11837.12335960845,7.483708837987377,308.39851553828527,474.240482290634,21.845916252542054,52.37220110667482,5.083014141516923,0,12227.223701343939,1.0424610317904115,1.5261698697777888,0.4837088379873773,1.083014141516923
7.038092305552901,169.0419174981176,36152.8208993245,8.330388898197661,329.03971017616493,590.7487871802912,17.695114357126048,103.15046264537835,3.995973787492761,0,36611.03657540136,1.2922965926447603,0.038092305552900996,1.3303888981976613,0.004026212507239002
2.6120359148172607,188.80412573040886,34798.25258680311,6.796439154088151,333.38942610169323,468.0802666084355,13.170763209203301,49.5237699830677,4.7652053701590065,0,35201.132985251155,4.18440323927089,4.387964085182739,0.20356084591184942,0.7652053701590065
8.490571562027737,204.12364839335785,22989.79638994664,8.270792936726151,358.84711499708465,435.0008983082295,17.084245654876153,62.42163705791029,3.875556805136775,0,23436.420180593235,0.21977862530158632,1.4905715620277373,1.270792936726151,0.12444319486322497
7.038092305552901,213.54193229259064,22539.711614512147,6.957204178586864,334.04118620669016,463.3988470908371,11.623019157977636,69.61584964492826,3.3985925873166565,0,22961.94887370033,0.08088812696603664,0.038092305552900996,0.04279582141313565,0.6014074126833435
8.858401531200467,254.61751866421662,9624.300462110114,7.954015627092477,348.4081949016408,344.30336252225874,7.935467758332209,78.10854981556726,5.525726338121716,0,10066.706690212746,0.9043859041079907,1.8584015312004674,0.9540156270924767,1.525726338121716
6.098156521472781,189.99584599341802,27776.901051693392,6.4430978778694525,347.93040041573715,245.85963197125264,14.63688225637759,73.42463245501655,3.9773623643299727,0,28219.336064698393,0.3449413563966717,0.9018434785272191,0.5569021221305475,0.0226376356700273
8.419970682128989,185.71898879367,13237.989604570806,3.998265840980654,308.1426388528513,463.6472773728417,17.20956505547082,48.78311165978785,3.962478314282775,0,13616.123185979897,4.421704841148335,1.419970682128989,3.001734159019346,0.03752168571722514
9.286155021432373,222.6615513815935,12311.268365978076,7.289866041052649,332.2393594928603,353.7400999970643,14.171762565335484,66.54219804427565,5.239981870081682,0,12731.511552121598,1.996288980379724,2.286155021432373,0.28986604105264924,1.2399818700816816
7.8758951354817865,226.28478781681218,12710.249451611753,7.303126583151656,346.40325813736746,445.3741474328599,6.063461912529135,63.12804403102223,4.238589203481522,0,13133.147342275823,0.5727685523301309,0.8758951354817865,0.30312658315165564,0.23858920348152157
7.725332908074757,252.26549119785653,36477.73811241909,8.38676100823379,426.54358975651115,339.41132665631415,17.485844248946027,60.483884662271116,3.7248367036447,0,36990.63819209505,0.6614281001590339,0.7253329080747566,1.3867610082337904,0.2751632963552999
3.388090610523891,212.02894446572017,20230.125576951767,8.569781529733312,349.155998712752,353.91292744166583,18.20833967189986,82.38787399017336,2.7986009482670484,0,20688.447570856322,5.181690919209421,3.611909389476109,1.5697815297333122,1.2013990517329516
6.745306715080958,218.4246370192336,21871.838700042492,7.165509192468924,333.38942610169323,373.05010163921327,16.826619464762302,74.08607997264362,3.9023525898765015,0,22303.30633477406,0.42020247738796535,0.25469328491904175,0.1655091924689236,0.09764741012349853
7.038092305552901,190.42389854156607,28062.641892040363,9.615147026994794,357.2267094963161,263.7719135045372,13.445225196760928,67.05555840299215,5.6290156360573285,0,28509.984532163428,2.5770547214418933,0.038092305552900996,2.6151470269947943,1.6290156360573285
7.183825723393188,261.85079976925243,14100.968986979937,9.008495193731893,358.7247021216808,290.4238383652442,17.14990712568715,82.02511580240524,4.597165511526862,0,14567.877207223442,1.824669470338705,0.1838257233931877,2.0084951937318927,0.5971655115268621
